id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,remote_type,salary_range,experience_years,tech_stack,posted_date,job_description,description_length,roles_responsibilities,requirements_section,apply_link,hr_email,job_id,visa_sponsorship,validation_score,validation_status,ai_summary,ai_model_used,extraction_attempts
f5633d68-87b5-4459-8726-53359032e6cd,0d8183f500f5c776a4a1dd984ca48759,2026-08-26,RemoteOK,Analytics Engineer,Manager Healthcare Data Analytics,Habitat Health,Remote (USA),Not specified,,Not specified,,2026-04-21T00:01:57+00:00,"At Habitat Health, we envision a world where older adults experience an independent and joyful aging journey in the comfort of their homes, enabled by access to comprehensive health care. Habitat Health provides personalized, coordinated clinical and social care as well as health plan coverage through the Program of All-Inclusive Care for the Elderly (âPACEâ) in collaboration with our leading healthcare partners, including Kaiser Permanente. Habitat Health offers a fully integrated experience that brings more good days and a sense of belonging to participants and their caregivers. We build engaged, fulfilled care teams to deliver personalized care in our centers and in the home. And we support our partners with scalable solutions to meet the health care needs and costs of aging populations. Habitat Health is growing, and we're looking for new team members who wish to join our mission of redefining aging in place. To learn more, visit https://www.habitathealth.com. Role Scope:  Please mention the word **TRUSTY** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",195,,,https://remoteOK.com/remote-jobs/remote-manager-healthcare-data-analytics-habitat-health-1131238,,1131238,False,50,Partial,,none,3
5a812d74-c752-4e09-88a5-d92dc01473e2,3a2192af8abdbcec17034e5fb76d945d,2026-08-26,RemoteOK,Analytics Engineer,Manager Product Analytics,Pinwheel,Remote,Not specified,,Not specified,,2026-04-15T16:00:47+00:00,"Pinwheel - Building the future of financial services in partnership with the biggest brands  
 ""I love my banking app!"" said no one, ever. 
 Pinwheel is on a mission to change that. We believe banks and financial service providers represent the greatest opportunity to build 10x better experiences, especially in the AI age. We're building the next generation of financial products alongside some of the biggest names in the market including Robinhood, DoorDash, Credit Karma, American Express, Discover, Intuit, Acorns, Visa and more.&nbsp; 
 If you're excited by the idea of having your work touch and impact the lives of hundreds of millions of consumers, Pinwheel is the place for you.&nbsp; 
 If you get stoked about building products alongside the biggest brands in the world, Pinwheel is the place for you.&nbsp; 
 If you want to join a scrappy, hustling team that is obsessed with defining the future of financial services, Pinwheel is the place for you!&nbsp; 
 Pinwheel has raised $77M from top-tier investors such as Coatue, Notable, First Round, Upfront, Primary, American Express, Franklin Templeton, Indeed, Semper Virens and more. 
  Who are we looking for?  
 Pinwheel is looking for an Analytics Manager who will serve as a strategic partner across Product, Engineering, Design (EPD), and Go-to-Market (GTM) teams. This role goes beyond dashboardsâit's about proactively driving insights, surfacing high-impact opportunities, and shaping product and business strategy. 
 You'll help Pinwheel understand not just  what  is happening in our products, but  why , by combining quantitative and qualitative signals, and business context to guide decisions across the organization. You'll play a critical role in influencing roadmap priorities, shaping customer best practices, and empow  Please mention the word **MANAGEABLE** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",312,,,https://remoteOK.com/remote-jobs/remote-manager-product-analytics-pinwheel-1131138,,1131138,False,50,Partial,,none,3
9fac0ba4-54da-4d57-a27e-9c87db45ff21,56f262b3125c5a222dbcc9c3cb920f48,2026-08-26,RemoteOK,Analytics Engineer,Business Development Manager Real World Data,Glooko,Remote (USA),Not specified,,Not specified,,2026-04-15T16:00:25+00:00,"Business Development Manager, Real-World Data  
 Glooko is focused on helping health systems address the growing challenges of glycemic safety and diabetes management across the care continuum. With the acquisition of Monarch Medical Technologies, a Glooko Company, Glooko is uniquely positioned to be the enterprise partner of choice for healthcare providers seeking to reduce glycemic risk, improve safety, and support overburdened clinical teams with coordinated expertise across both outpatient and inpatient care settings. Glookoâs comprehensive diabetes management platform supports clinical workflow optimization and improved outcomes in the outpatient setting, while EndoTool-developed by Monarch Medical Technologies-is an FDA-cleared Class II medical device that provides patient-specific insulin dosing for hospitals. Learn more at  www.glooko.com . 
  What does a Business Development Manager, Real-World Data do at Glooko?  
 You will be a primary driver of Glookoâs&nbsp;growth within the Life Sciences sector, specifically focusing on the acquisition of new business&nbsp;and the expansion of our Real-World Data (RWD) and Real-World Evidence (RWE) offerings.&nbsp;This role requires a hunter mentality to identify, prospect, and close new partnerships with&nbsp;pharmaceutical companies, biotech firms, and research institutions. You will act as a subject&nbsp;matter expert, aligning Glookoâs unique data capabilities with the strategic research and&nbsp;commercial needs of our partners to improve outcomes in diabetes and comorbid conditions. 
  In this role you will:  
 
 Proactively research the Life Science industry to identify prospective partners and key&nbsp;stakeholders who require RWD/RWE solutions for clinical research and commercial&nbsp;strategy. 
 Prospecting potential partners through execution of an inside sales strategy,&nbsp;incorporating cold outreach, personalized email sequences, and LinkedIn engagement 
 Define and implement stakeholder mapping and account plans that strategically build a&nbsp;network of key to drive account growth and pipeline development. 
 Own the full sales cycle, from identifying opportunities to building relationships with&nbsp;key stakeholders, as well as negotiation and contracting for expansion opportunities&nbsp;with current partners. 
 Coll   Please mention the word **WILLINGNESS** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",337,,,https://remoteOK.com/remote-jobs/remote-business-development-manager-real-world-data-glooko-1131136,,1131136,False,50,Partial,,none,3
feac3ece-e13c-4852-9e70-20e990172982,fca57a17c48f92a0b2ab65b9ca31b147,2026-08-26,RemoteOK,Analytics Engineer,Manager DashMart Supply Chain Strategy & Analytics,DoorDash USA,"New York, NY; San Francisco, CA; Los Angeles, CA; Chicago, IL; Seattle, WA; Tempe, AZ; Washington D.C.",Not specified,,Not specified,,2026-04-15T08:00:25+00:00,"About the Team  
 Our New Verticals Strategy &amp; Operations team is re-inventing the way consumers think about grocery, convenience, alcohol and retail delivery through both our first-party and third-party operations businesses. DashMarts are our first-party offering designed to provide on-demand deliveries through a new type of convenience. Inside DashMarts we sell household essentials, groceries, brand-name favorites, local favorites and so much more! We have sites all over the country and are growing our geographic footprint, services we offer and scaling our existing sites today!&nbsp; 
  About the Role  
 In this role, you would lead the supply chain optimization flywheel for our DashMart business. This role would own the team responsible for inbound forecast, outbound forecast, and order frequency management, and would be accountable for ensuring these workstreams operate as one coordinated system. The mandate is to improve how demand is forecasted, how that demand translates into ordering and delivery patterns, and how inbound volume is distributed in a way that sites can receive effectively without creating unnecessary peaks, skips, backlog, or instability. This leader would be central to driving strategic vision, cross-functional prioritization, and execution rigor across the forecast-to-receive flywheel. Weâre looking for someone who leads with data, moves quickly from insight to action, and brings a strong ownership mentality. 
 You will report into a Senior Manager on our DashMart Strategy &amp; Operations team and lead a small team. We oper   Please mention the word **INNOCUOUS** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",273,,,https://remoteOK.com/remote-jobs/remote-manager-dashmart-supply-chain-strategy-analytics-doordash-usa-1131119,,1131119,False,50,Partial,,none,3
124afbd5-cef6-4203-b7e6-9d00ce4e824b,69c6a2516b76c07f3bc44ce92b73d0c2,2026-08-26,RemoteOK,Analytics Engineer,Senior Backend Engineer HyperDX,ClickHouse,United States,Not specified,,Not specified,,2026-04-02T16:00:18+00:00,"About ClickHouse
Recognized on the 2025 Forbes Cloud 100 list, ClickHouse is one of the most innovative and fast-growing private cloud companies. With more than 3,000 customers and ARR that has grown over 250 percent year over year, ClickHouse leads the market in real-time analytics, data warehousing, observability, and AI workloads.

The company's sustained, accelerating momentum was recently validated by a $400M Series D financing round. Over the past three months, customers including Capital One, Lovable, Decagon, Polymarket, and Airwallex have adopted the platform or expanded existing deployments. These customers join an established base of AI innovators and global brands such as Meta, Cursor, Sony, and Tesla.

We're on a mission to transform how companies use data. Come be a part of our journey!

Join us in revolutionizing Observability for Developers! We're on a mission to redefine how engineers monitor, debug, and scale their production applications with HyperDX now joining ClickHouse. HyperDX is an open-source platform that transforms telemetry data into actionable insights. Imagine a world where logs, metrics, traces, and session replays come together seamlessly to pinpoint root causes faster than ever before. If you've ever been jolted awake at 2 AM, frustrated with Grafana, Datadog, or Elastic for not delivering the answers you need, you'll resonate with the problem we're solving. And now, you can help us solve it.

We're hiring a Senior Backend Engineer to help us build a petabyte-scale, high-performance observability platform with a laser focus on crafting an amazing developer experience (the DX in HyperDX).

What You'll Do:
- Shap  Please mention the word **DECENT** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",298,,,https://remoteOK.com/remote-jobs/remote-senior-backend-engineer-hyperdx-clickhouse-1130981,,1130981,False,50,Partial,,none,3
45d60936-1683-4c3f-857f-581aab9dc517,e3d26ec32ccdb0e801477a461a1f6874,2026-08-26,RemoteOK,Analytics Engineer,Data Scientist Claim Experience Analytics,Extend,"Remote, US",Not specified,,Not specified,,2026-03-31T00:00:35+00:00,"About Extend:  
 
 Extend is revolutionizing the post-purchase experience for retailers and their customers by providing merchants with AI-driven solutions that enhance customer satisfaction and drive revenue growth. Our comprehensive platform offers automated customer service handling, seamless returns/exchange management, end-to-end automated fulfillment, and product protection and shipping protection alongside Extend's best-in-class fraud detection. By integrating leading-edge technology with exceptional customer service, Extend empowers businesses to build trust and loyalty among consumers while reducing costs and increasing profits. 
  Today, Extend works with more than 1,000 leading merchant partners across industries, including fashion/apparel, cosmetics, furniture, jewelry, consumer electronics, auto parts, sports and fitness, and much more. Extend is backed by some of the most prominent technology investors in the industry, and our headquarters is in downtown San Francisco. 
     About the Role:  
 You will be part of Extend's Claim Experience Analytics team within our centralized Risk, Analytics and Data Science team, focused on balancing the user experience and operational efficiency through process and product enhancements for our end-to-end claim platform. If you're excited about breaking down complexity and ambiguity into quantifiable impact and exploring emerging AI capabilities, you'll thrive on our team. 
  What You'll Be Doing:  
 
 Identify high-impact opportunities to improve claim operations, servicing and fulfillment processes by analyzing trends, surfacing gaps, and delivering recommendations to enhance user experience while managing operational costs effectively.&nbsp; 
 Monitor usage trends and anomalies in claim process, measure impact of new product features, and&nbsp; evaluate and iterate AI driven solutions to optimize agent behaviors and ensure stability of agent interactions&nbsp;&nbsp; 
 Cultivate a data-driven culture with your skill for storytelling with data, translate analyses into clear, compelling narratives and visualizations that enable informed decision-making across stakeholders. 
 Partner widely with Analytics, Operations, Product and Engineering to optimize claim intake, adjudication and fulfillment product features for excellent customer experi   Please mention the word **GOLD** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",340,,,https://remoteOK.com/remote-jobs/remote-data-scientist-claim-experience-analytics-extend-1130934,,1130934,False,50,Partial,,none,3
168b16a4-8af1-466e-8e33-e59abdd142e9,73b2d28b6f093ef01dac1144a1c0a469,2026-08-26,RemoteOK,Analytics Engineer,Senior Staff Data Engineer,SmithRx,Remote,Not specified,,Not specified,,2026-03-28T00:00:09+00:00,"Who We Are:  
 SmithRx is a rapidly growing, venture-backed Health-Tech company.&nbsp; Our mission is to disrupt the expensive and inefficient Pharmacy Benefit Management (PBM) sector by building a next-generation drug acquisition platform driven by cutting edge technology, innovative cost saving tools, and best-in-class customer service.&nbsp; With hundreds of thousands of members onboarded since 2016, SmithRx has a solution that is resonating with clients all across the country. 
 We pride ourselves for our mission-driven and collaborative culture that inspires our employees to do their best work. We believe that the U.S healthcare system is in need of transformation, and we come to work each day dedicated to making that change a reality. At our core, we are guided by our company values: 
 
  Integrity:  Our purpose guides our actions and gives us confidence in the path ahead. With unwavering honesty and dependability, we embrace the pressure of challenging the old and exemplify ethical leadership to create the new. 
  Courage:  We face continuous challenges with grit and resilience. We embrace the discomfort of the unknown by balancing autonomy with empathy, and ownership with vulnerability. We boldly challenge the status quo to keep moving forwardâalways. 
  Together:  The success of SmithRx reflects the strength of our partnerships and the commitment of our team. Our shared values bind us together and make us one. When one falls, we all fall; when one rises, we all rise. 
 
  Job Summary:  
 On the Data Engineering team, we transform streams of data into insights that solve real-world Pharmacy Benefits Management (PBM) challenges. We empower our Data Analytics and Machine Learning teams to make drug pricing transparent and easy to understand. We deliver business impact by designing, implementing, and maintaining distributed systems to collect, aggregate, and govern pharmaceutical data. We leverage open-source tools like Airflow and DBT built on top of industry-leading data warehou   Please mention the word **CAPTIVATE** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",346,,,https://remoteOK.com/remote-jobs/remote-senior-staff-data-engineer-smithrx-1130914,,1130914,False,50,Partial,,none,3
080a6a3a-279f-4eff-a5eb-0a0a54967c20,3dbbbaba996aa3aeba23e61495ad5b2a,2026-08-26,RemoteOK,Analytics Engineer,VP Data Engineering,Consumer Edge,New York,Not specified,,Not specified,,2026-03-27T16:00:07+00:00,"This role is remote (US-based; east coast preferred)   
  Company Overview  
 Join a dynamic team that's redefining consumer data analytics. We empower top investment firms and global consumer and corporate brands with cutting-edge insights into consumer spending, leveraging privacy-compliant data across geographies. Our real-time intelligence and merchant-level benchmarks give clients a competitive edgeâand you'll be at the forefront of it all. 
  Role Summary  
 We're looking for a seasoned  VP of Data Engineering  to lead our data engineering team and take ownership of the infrastructure that powers everything we do. Because data  is  our business, this role carries significant weight: the reliability, scalability, and quality of our data pipelines directly impacts our customers and our revenue. 
 You'll manage ~15 engineers across 3 data engineering teams, set technical direction across our GCP-based data platform, and work closely with data operations, product, and commercial teams to ensure we can continuously ingest, process, and deliver alternative datasets at scale â with the rigour that financial services clients demand. 
  Your Main Responsibilities  
  Team Leadership  
 
 Lead, mentor, and grow a team of data engineers, building a culture of ownership, craft, and continuous improvement 
 Own hiring, onboarding, and performance management for the data engineering function 
 Act as a technical role model â setting high standards while remaining approachable and supportive 
 
  Data Platform &amp; Infrastructure  
 
 Own the architecture, reliability, and evolution of our GCP data platform â including BigQuery, Cloud Composer/Airflow, Dataflow, Pub/Sub, and GCS 
 Design and maintain robust, scalable pipelines for ingesting, transforming, and serving diverse alternative datasets (web, CPG, transaction data, etc.) 
 Drive infrastructure best pr  Please mention the word **IDYLLIC** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",302,,,https://remoteOK.com/remote-jobs/remote-vp-data-engineering-consumer-edge-1130904,,1130904,False,50,Partial,,none,3
0aa1dc3c-1bc0-44a5-b35f-c7fbe220e319,11025ce22051e9ee7d51cb47d77904c6,2026-08-26,RemoteOK,Analytics Engineer,Data Analyst,Marketing Architects,Remote (USA),Not specified,,Not specified,,2026-03-12T00:00:38+00:00,"Data Analyst    Location: Remote (except California)   Status: Full-Time    At Marketing Architects, we believe TV advertising is still the most powerful marketing channel. But the typical process for TV is expensive, difficult to scale and to measure. So we flipped the traditional approach on its head and rebuilt the agency model with the client in mind. Today, we're growing a team of talent from across the United States to reimagine how brands advertise on TV.     ROLE OVERVIEW    The Data Analyst is a core member of our Analytics team, responsible for answering real business questions using marketing and media data. Youâll report to the Director of Analytics and work closely with cross-functional partners to ensure our measurement is accurate, thoughtful and actionable.  This role is closest to the data and weâre taking an all-inclusive approach to help clients effectively navigate the complexities of measuring television. Youâll deeply understand campaign inputs, assumptions and outputs, and youâll help teams and clients clearly understand what the numbers mean (and what to do next).    What you'll do:       Deliver accurate analysis : Complete high-quality analyses that directly answer business and client questions, ensuring data accuracy, and consistency.     Evaluate TV performance : Measure the impact of TV and streaming campaigns on digital performance, business outcomes and overall marketing effectiveness.     Uncover actionable insights : Go beyond surface-level results to identify patterns, risks and opportunities that strengthen campaign decisions.     Validate data and assumptions : Question inputs, methodologies and outputs to ensure results make sense and stand up to scrutiny.     Translate data into clarity : Build clear visualizations and explain findings in plain language so internal teams and clients can confidently act on them.     Who you are:       An agency-trained analyst : 2â5 years of experience in marketing analytics, media analytics or a related quantitative field, ideally supporting campaign measurement.     Strong academic foundation : 3.5 GPA or equivalent academic performance in a quantitative field such as business, economics, statistics, mathematics, computer science, marketing or similar.     Data-literate : You interpret performance data, identify trends, and connect insights back to defined KPIs to inform decisions.     Strong in Excel : Comfortable using formulas, pivots tables and structured analysis to organize, validate and analyze large datasets.     Experienced with BI or data tools : Youâve worked in platforms like Domo, Databricks, SQL or similar environments to explore and troubleshoot data.     Presentation-ready : Youâve built clear, client-ready slides that explain campaign results or analytical findings in a logical way.     AI-enabled : You use AI tools to improve workflows, explore data or enhance analysis and you understand their strengths and limitations.     Our values:      Hungry Humble Smart : We seek a trifecta of talent. We take initiative and act with urgency. Look inwards before outwards. Value EQ over IQ.     Mindset Matters : Success starts between our ears. We face challenges with a calm confidence and pivot quickly. As eternal optimists, we know we are capable of great things and have survived worse. Our best days are always ahead.     Team Is Hero : We, not me. Being a hero is a team sport and it's the unique talents of many that make us one of a kind. No one person can win the day, but great teams can change the world.     Rebel Against Ordinary : We reject the ordinary to deliver the extraordinary. We are contrarians by choice. We take the path less chosen and if the way forward isn't clear, we will create it.     Relentless Learning : We never stop learning. The next book. The next podcast. The next big idea. Driven to broaden what we know. Because the more we discover what we don't, the more exciting the journey becomes.       BENEFITS OVERVIEW   We offer rewarding careers that encourage growth while providing industry-leading benefits including:    100% employer-paid medical, dental and disability, with vision option    Generous 401(k) matching    Flexible paid time off, 9 paid holidays plus 2 floating holidays    Paid parental leave    Annual office supply allowance, monthly internet stipend and employer-paid cell phone    Opportunities to connect virtually and in-person twice a year with our fully remote team       COMPANY OVERVIEW   Marketing Architects is an All-Inclusive TV agency that gives performance brands access to high-quality, effective TV campaigns without the traditional high entry cost and ongoing challenges of optimization, scale and measurement. Founded in Minneapolis, Marketing Architects has been helping companies connect with their customers in new and inspiring ways for more than 25 years.  We want applications from everyone, regardless of race, creed, color, religion, sex, sexual orientation, gender ",954,,,https://remoteOK.com/remote-jobs/remote-data-analyst-marketing-architects-1130731,talentteam@markarch.com,1130731,False,50,Partial,,none,3
f7535cf1-7858-4204-b09a-c56b651df599,898e23e4d8e524749ca88a2dc3909444,2026-08-26,RemoteOK,Machine Learning Engineer,GenAI Engineer AI Builder AI Agent Associate Specialist,Magic Compass Limited,Remote (USA),Not specified,,Not specified,,2026-07-31T08:46:48+00:00,"Employment Type:   Full-time Contractor, Remote Working Hours: 9:00 AM â 6:00 PM  Â  Local Time    About the Role     We are looking for a proactiveÂ    GenAI Engineer / AI Builder/ AI Agent Associate / AI Application Specialist    to design and build AI-powered workflows and AI Agents that enhance business productivity across multiple business functions.    You will design, build, and maintain AI solutions that automate business processes, improve operational efficiency, and enable effective Human + AI collaboration across different business functions.    Your initial focus will be supporting our  AI and Risk Management team . As our AI capabilities continue to grow, you will work with other business functions to build practical AI solutions that improve productivity and operational excellence.    This role is ideal for someone who enjoys rapidly transforming business requirements into scalable AI applications and turning ideas into real business outcomes.        Key Responsibilities      AI Agent &amp; Workflow Development      Â· Â Â Â Â Â Â      Design, build, and maintain AI Agents for business operations.     Â· Â Â Â Â Â Â      Develop   monitoring, logging, and observability for agent behaviors and safety rules.     Â· Â Â Â Â Â Â      Develop AI-powered workflows that automate repetitive business processes.     Â· Â Â Â Â Â Â      Translate business requirements into practical AI solutions.     Â· Â Â Â Â Â Â      Build scalable AI applications that improve productivity and operational efficiency.     Â· Â Â Â Â Â Â      Integrate AI solutions with internal systems and third-party platforms.      Business AI Applications      Â· Â Â Â Â Â Â      Develop AI solutions across different business functions, including Risk Management, Testing, Marketing, Operations and Customer Support.     Â· Â Â Â Â Â Â      Identify opportunities where AI can automate manual work, improve decision-making, and streamline business operations.     AI Development       Â· Â Â Â Â Â Â      Build AI applications using modern Large Language Models (LLMs).     Â· Â Â Â Â Â Â      Design prompts, AI workflows, and multi-agent solutions for different business scenarios.     Â· Â Â Â Â Â Â      Develop solutions using RAG, MCP, Function Calling, Memory, and Tool Calling.     Â· Â Â Â Â Â Â      Integrate LLM APIs into internal platforms and automation pipelines.     Â· Â Â Â Â Â Â      Build AI workflows using both code-based and low-code/no-code platforms where appropriate.     Â· Â Â Â Â Â Â      Continuously evaluate emerging AI technologies and recommend practical business applications.        Requirements      Â· Â Â Â Â Â  Â        1â3 years of experience building AI applications, AI Agents, or workflow automation solutions.      Â· Â Â Â Â Â Â      Hands-on experience with leading AI models such as OpenAI (GPT), Openclaw, Claude, Gemini, DeepSeek, Qwen, Llama, or similar LLMs.     Â· Â Â Â Â Â Â      Experience using modern AI development tools such as Cursor, Claude Code, Codex, Gemini CLI, Genspark,   Manus,   OpenHands, or similar AI-assisted development tools.     Â· Â Â Â Â Â Â      Familiarity with AI Agent frameworks, Agentic AI Concepts   (planning, tool-using agents, retrieval-augmented generation) â practical exposure or side projects acceptable.     Â· Â Â Â Â Â Â      Experience integrating AI solutions with APIs, third-party services, or internal business systems.     Â· Â Â Â Â Â Â      Basic programming skills in Python and familiarity with prompt engineering, AI workflow design, or RAG.         Â·  Â  Â  Â   Experience building multi-agent systems, workflow automation platforms and or deploying AI applications into production environments.         Â· Â Â Â Â Â Â      Experience in FinTech, Trading, Risk Management and or digital asset.      Â· Â Â Â Â Â Â      Strong analytical, problem-solving, and communication skills, with a passion for learning and applying emerging AI technologies.     Why Join Us      Fully remote working environment with your local working hours.    Build AI solutions that solve real business problems.    Work across multiple business functions and help shape the company's AI transformation.    Work with the latest AI technologies, LLMs, AI Agents, workflow automation, and modern AI development tools.    Opportunity to build practical AI applications with direct business impact.     Please mention the word **BENEFICIARY** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",699,,,https://remoteOK.com/remote-jobs/remote-genai-engineer-ai-builder-ai-agent-associate-specialist-magic-compass-limited-1135735,,1135735,False,50,Partial,,none,3
ae7ac978-b49b-483c-beb4-5aae7f8a9b21,f7b475cafea522c06a3ddbab69e2f54c,2026-08-26,RemoteOK,Machine Learning Engineer,Senior Software Engineer,Phaidra,Remote - United States,Not specified,,Not specified,,2026-05-13T00:00:19+00:00,"About Phaidra

Phaidra is building the future of industrial automation.

The world today is filled with static, monolithic infrastructure. Factories, power plants, buildings, etc. operate the same they've operated for decades â because the controls programming is hard-coded. Thousands of lines of rules and heuristics that define how the machines interact with each other. The result of all this hard-coding is that facilities are frozen in time, unable to adapt to their environment while their performance slowly degrades.

Phaidra creates AI-powered control systems for the industrial sector, enabling industrial facilities to automatically learn and improve over time. Specifically:

We use reinforcement learning algorithms to provide this intelligence, converting raw sensor data into high-value actions and decisions.
We focus on industrial applications, which tend to be well-sensorized with measurable KPIs â perfect for reinforcement learning.
We enable domain experts (our users) to configure the AI control systems (i.e. agents) without writing code. They define what they want their AI agents to do, and we do it for them.

Our team has a track record of applying AI to some of the toughest problems. From achieving superhuman performance with DeepMind's AlphaGo, to reducing the energy required to cool Google's Data Centers by 40%, we deeply understand AI and how to apply it in production for massive impact.

Phaidraâs ability to achieve its mission is determined by our ability to work together â as defined by our core values: Transparency, Collaboration, Operational Excellence, Ownership, and Empathy. We seek individuals who embody these values, as they are instrumental i  Please mention the word **ASTOUNDED** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",298,,,https://remoteOK.com/remote-jobs/remote-senior-software-engineer-phaidra-1131567,,1131567,False,50,Partial,,none,3
aa8fe92c-3112-4cea-85ec-4ea0d727b786,a927b24476c4295a3d6c22b099a5400c,2026-08-26,RemoteOK,Machine Learning Engineer,ML Engineer,"Trunk Tools, Inc.",Remote (USA),Not specified,,Not specified,,2026-04-26T00:00:12+00:00,"At Trunk Tools, weâre the leading AI company revolutionizing construction, the second-largest industry on earth. We recently raised a $40M Series B led by Insight Partners, bringing our total funding to $70M from top-tier investors including Redpoint and Innovation Endeavors. This new round is fueling our next phase of growth as we scale AI agents across the jobsite.  Our mission is to build the future of construction through intelligent automation. Despite being a $13+ trillion industry, construction still runs largely on analog processes, weâre changing that by embedding AI directly into field operations.  Founded by builders and technologists (Stanford, MIT), our team has delivered software used by over 140,000 field professionals, impacting millions of users and contributing to $10B+ in built projects. Many of us come from the field ourselves, giving us a deep understanding of the industryâs unique challenges.  After years of building the âbrainâ of construction, weâre now launching production-ready AI agents, starting with intelligent document processing and Q&amp;A, and rapidly expanding into core operational workflows. Our team has doubled in the past year, and with 65+ employees (25+ engineers), weâre scaling fast and entering a period of hypergrowth. This is a rare opportunity to join at an inflection point.   What you will do and achieve:     Own and evolve core parts of our AI platform, spanning search, retrieval, and multi-agent orchestration.    Lead the design and build-out of a multi-agent system, including defining new agent âpillarsâ and how they collaborate in production.    Architect and scale document processing pipelines (Kubernetes-based), including ingestion, parsing, chunking, indexing, and structured data extraction across heterogeneous document types.    Design and iterate on search and retrieval systems (ranking, query understanding, QA) grounded in real user behavior and product needs.    Help build and expand our knowledge graph, modeling entities and relationships to power downstream reasoning and retrieval.    Drive ambiguous, high-impact projects end-to-end, from problem definition through experimentation and productionization.    Establish and improve evaluation and experimentation frameworks to measure system quality and guide iteration.    Write clean, maintainable, production-grade code and raise the bar for engineering quality across the team.     Who you are:     7+ years of experience building and shipping production ML/AI systems.    Proven track record of  leading complex, ambiguous projects  and driving them to impact.    Strong experience with  agentic systems, LLM-based applications, or orchestration frameworks.     Deep experience in  document processing pipelines  (e.g., parsing, chunking, indexing, structured extraction), ideally in distributed systems (Kubernetes or similar).    Experience building or working with  knowledge graphs / provenance graphs  and modeling relationships between entities.    Background in one or more of: search/ranking systems, NLP, recommendation systems, or large-scale data/ML infrastructure.    Strong coding skills (Python, Go, or similar) with an emphasis on production systems.    Highly analytical, product-minded, and comfortable using data to drive decisions.     Bonus : experience in construction or other document-heavy industries.     What we offer   ðï¸ A close-knit and collaborative early-stage startup environment where every voice is heard and every opinion matters  ð° Competitive salary and stock option equity packages  ð¥  4 Medical Plans to choose from including 100% covered option. Plus Dental and Vision Insurance!  ð¤ Learning &amp; Growth stipend   ð  Flexible long-term work options (remote and hybrid)  ð¥¨ Free lunch provided in the office in NYC &amp; Austin - youâll never go hungry with us!   ð« Unlimited PTO; We truly believe in work-life balance and that hard work should be balanced with time for rest and rejuvenation  ð IRL / In-Person retreats throughout the year      Please note:  All official communication from Trunk Tools will come from an email address ending in  @     trunk.tools    . If you receive outreach from any other domain, please disregard it or report it to us.      At Trunk Tools, weâre working hard to build a more productive and safer environment within the construction industry, and we strive to live by these same values here at Trunk Tools HQ. As an equal-opportunity employer, we are committed to building an inclusive environment where you can be you. We work hard to evaluate all employees and job applicants consistently, without regard to race, color, religion, gender, national origin, age, disability, pregnancy, gender expression or identity, sexual orientation, or any other legally protected class.Â     Please mention the word **EMINENT** and tag RNTIuMTczLjE2Mi4xMDM= when applying to show you read the job post completely (#RNTIuMTczLjE2Mi4xMDM=). This",725,,,https://remoteOK.com/remote-jobs/remote-ml-engineer-trunk-tools-inc-1131329,,1131329,False,50,Partial,,none,3
